,alt,lat,lon,seq,stddev,time_nsecs,time_secs,x,y,z
339,14.679989941418171,31.356809482407296,121.2274118974573,340,"[0.01994462125003338, 0.0, 0.0, 0.0, 0.023067176342010498, 0.0, 0.0, 0.0, 0.06717009097337723]",0.708875942,1576825215,22.720397747063544,7.908348383381963,-0.02362693566828966
340,14.675354150123894,31.35680979804744,121.22741267475125,341,"[0.02000419795513153, 0.0, 0.0, 0.0, 0.023136982694268227, 0.0, 0.0, 0.0, 0.06745093315839767]",0.808875941,1576825215,22.794905035058036,7.942148122005165,-0.028262726962566376
341,14.690272240899503,31.356810093616495,121.22741344486246,342,"[0.020063597708940506, 0.0, 0.0, 0.0, 0.023206569254398346, 0.0, 0.0, 0.0, 0.06773051619529724]",0.9088759420000001,1576825215,22.868693199183326,7.973733868915588,-0.01334463618695736
342,14.695205154828727,31.356810442547694,121.22741430845439,343,"[0.02012280374765396, 0.0, 0.0, 0.0, 0.02327590063214302, 0.0, 0.0, 0.0, 0.06800854206085205]",0.008875942000000001,1576825216,22.95146942406427,8.011091908439994,-0.008411722257733345
343,14.684421051293612,31.35681077572741,121.22741516050358,344,"[0.020181823521852493, 0.0, 0.0, 0.0, 0.023344984278082848, 0.0, 0.0, 0.0, 0.06828510761260986]",0.108875942,1576825216,23.03311947255861,8.046721490100026,-0.019195825792849064
344,14.668964815326035,31.356811108801146,121.22741599996245,345,"[0.020240655168890953, 0.0, 0.0, 0.0, 0.02341381274163723, 0.0, 0.0, 0.0, 0.06856010854244232]",0.208875942,1576825216,23.113571614958346,8.082358609884977,-0.03465206176042557
345,14.697195272892714,31.3568114714516,121.22741679134144,346,"[0.020329060032963753, 0.0, 0.0, 0.0, 0.023517508059740067, 0.0, 0.0, 0.0, 0.06897678971290588]",0.30887594100000004,1576825216,23.189502731431276,8.121348136570305,-0.006421604193747044
346,14.678901892155409,31.356811789433856,121.22741766563132,347,"[0.020387616008520126, 0.0, 0.0, 0.0, 0.023586168885231018, 0.0, 0.0, 0.0, 0.06925220787525177]",0.40887594200000005,1576825216,23.273241398041137,8.155258922372013,-0.02471498493105173
347,14.681349700316787,31.35681213306549,121.22741856400019,348,"[0.020445996895432472, 0.0, 0.0, 0.0, 0.023654604330658913, 0.0, 0.0, 0.0, 0.0695263221859932]",0.5088759420000001,1576825216,23.35931648220867,8.19197619939223,-0.022267176769673824
348,14.67587457317859,31.356812428413964,121.22741946105553,349,"[0.020504117012023926, 0.0, 0.0, 0.0, 0.023722611367702484, 0.0, 0.0, 0.0, 0.06979730725288391]",0.6088759420000001,1576825216,23.44518041529227,8.223343024030328,-0.027742303907871246
349,14.687471098266542,31.356812802709857,121.22742035730246,350,"[0.020562058314681053, 0.0, 0.0, 0.0, 0.023790374398231506, 0.0, 0.0, 0.0, 0.07006683945655823]",0.708875942,1576825216,23.531108381110243,8.263462864328176,-0.016145778819918633
350,14.671136489138007,31.356813149397073,121.22742129970396,351,"[0.020619818940758705, 0.0, 0.0, 0.0, 0.02385788783431053, 0.0, 0.0, 0.0, 0.07033487409353256]",0.808875941,1576825216,23.621377733594272,8.300451416522264,-0.032480387948453426
351,14.684061906300485,31.356813496619534,121.22742220709694,352,"[0.020677533000707626, 0.0, 0.0, 0.0, 0.023925472050905228, 0.0, 0.0, 0.0, 0.07060417532920837]",0.9088759420000001,1576825216,23.708317686163355,8.337552937678993,-0.019554970785975456
352,14.631854405626655,31.356813849236243,121.22742322047625,353,"[0.01983102411031723, 0.0, 0.0, 0.0, 0.022805022075772285, 0.0, 0.0, 0.0, 0.06685858964920044]",0.008875942000000001,1576825217,23.80534972640453,8.375090074725449,-0.07176247145980597
353,14.627795211039484,31.35681426714656,121.22742421433726,354,"[0.01989096589386463, 0.0, 0.0, 0.0, 0.022875649854540825, 0.0, 0.0, 0.0, 0.06714105606079102]",0.108875942,1576825217,23.90064155473374,8.419895287137479,-0.07582166604697704
354,14.63823831640184,31.35681465220743,121.22742517477953,355,"[0.019950713962316513, 0.0, 0.0, 0.0, 0.022946016862988472, 0.0, 0.0, 0.0, 0.06742198020219803]",0.208875942,1576825217,23.99269562365953,8.461110145319253,-0.06537856068462133
355,14.629794041626155,31.356814954786376,121.2274261525727,356,"[0.020010318607091904, 0.0, 0.0, 0.0, 0.023016246035695076, 0.0, 0.0, 0.0, 0.06770248711109161]",0.30887594100000004,1576825217,24.086253030691296,8.49315482750535,-0.07382283546030521
356,14.653813338838518,31.35681537872592,121.22742713859475,357,"[0.02006971277296543, 0.0, 0.0, 0.0, 0.023086171597242355, 0.0, 0.0, 0.0, 0.06798105686903]",0.40887594200000005,1576825217,24.180809902842157,8.538640426006168,-0.049803538247942924
357,14.632543904706836,31.35681567205841,121.22742816297472,358,"[0.02012893743813038, 0.0, 0.0, 0.0, 0.02315589040517807, 0.0, 0.0, 0.0, 0.06825856119394302]",0.5088759420000001,1576825217,24.278782593784854,8.569588717538863,-0.07107297237962484
