timestamp,roll,pitch,yaw,gt_roll,gt_pitch,gt_yaw,x,y,z,gt_x,gt_y,gt_z,wx,wy,wz,ax,ay,az,
2.76388,0.456268,0.250102,-57.2959,0,0,-35.6726,36.338,14.6881,-0.104923,35.6655,15.0972,0.0193592,-0.00561051,0.0113357,0.133113,-1.16806,0.223611,10.0654,
2.76888,0.45446,0.253279,-57.2576,0,0,-35.6726,36.3537,14.702,-0.104833,35.6655,15.0972,0.0193592,-0.00818711,0.0129661,0.133857,-1.33811,0.306778,9.99698,
2.77388,0.452308,0.25686,-57.2193,0,0,-35.6726,36.3694,14.716,-0.104737,35.6655,15.0972,0.0193592,-0.00802618,0.0141473,0.133379,-1.27789,0.168551,10.1389,
2.77888,0.450257,0.260732,-57.1811,0,0,-35.6726,36.3851,14.73,-0.104635,35.6655,15.0972,0.0193592,-0.0074951,0.0149848,0.132903,-1.25833,0.112001,9.82532,
2.78388,0.448088,0.264953,-57.143,0,0,-35.6726,36.4007,14.744,-0.104532,35.6655,15.0972,0.0193592,-0.00886805,0.016565,0.132985,-1.19163,0.405218,9.57616,
2.78888,0.445632,0.269592,-57.1048,0,0,-35.6726,36.4164,14.758,-0.10443,35.6655,15.0972,0.0193592,-0.00952117,0.0178997,0.133279,-1.28608,0.591576,9.99479,
2.79388,0.443398,0.274225,-57.0665,0,0,-35.6726,36.432,14.7721,-0.104327,35.6655,15.0972,0.0193592,-0.00734858,0.0165174,0.133846,-1.36327,0.440814,9.90551,
2.79888,0.441456,0.278606,-57.0281,0,0,-35.6726,36.4476,14.7862,-0.104224,35.6655,15.0972,0.0193592,-0.00750415,0.0161422,0.134407,-1.42982,0.302568,9.40582,
2.80388,0.439288,0.283112,-56.9895,0,0,-35.6726,36.4633,14.8003,-0.104126,35.6655,15.0972,0.0193592,-0.00895154,0.0173834,0.134729,-1.64373,0.440981,9.58158,
2.80888,0.437061,0.287783,-56.9509,0,0,-35.6726,36.4789,14.8145,-0.104032,35.6655,15.0972,0.0193592,-0.00793867,0.0172842,0.134487,-1.62646,0.412446,10.0675,
2.81388,0.435202,0.292441,-56.9124,0,0,-35.6726,36.4945,14.8287,-0.103936,35.6655,15.0972,0.0193592,-0.00639472,0.0172821,0.133786,-1.59055,0.307579,9.81679,
2.81888,0.433315,0.297123,-56.874,0,0,-35.6726,36.51,14.8429,-0.10384,35.6655,15.0972,0.0193592,-0.0081623,0.0174347,0.134209,-1.62208,0.418108,9.47857,
2.82388,0.431125,0.301939,-56.8355,0,0,-35.6726,36.5256,14.8572,-0.103748,35.6655,15.0972,0.0193592,-0.00853378,0.0182149,0.134206,-1.63615,0.386499,9.82676,
2.82888,0.429144,0.306785,-56.797,0,0,-35.6726,36.5411,14.8715,-0.103656,35.6655,15.0972,0.0193592,-0.00671826,0.0176312,0.134277,-1.621,0.260975,9.97232,
2.83388,0.427294,0.311553,-56.7585,0,0,-35.6726,36.5566,14.8859,-0.103563,35.6655,15.0972,0.0193592,-0.00765033,0.0176623,0.134473,-1.60011,0.177398,9.61997,
2.83888,0.425112,0.316515,-56.7199,0,0,-35.6726,36.5722,14.9003,-0.103472,35.6655,15.0972,0.0193592,-0.00906218,0.0189864,0.134956,-1.6023,0.241157,9.72202,
2.84388,0.42293,0.321733,-56.6812,0,0,-35.6726,36.5876,14.9147,-0.103381,35.6655,15.0972,0.0193592,-0.00767212,0.0194373,0.134648,-1.65995,0.24667,10.0482,
2.84888,0.421145,0.326992,-56.6427,0,0,-35.6726,36.6031,14.9292,-0.103287,35.6655,15.0972,0.0193592,-0.00631794,0.0192603,0.134118,-1.90672,0.164062,9.81966,
2.85388,0.419292,0.33226,-56.6043,0,0,-35.6726,36.6186,14.9437,-0.103194,35.6655,15.0972,0.0193592,-0.00815894,0.0194795,0.133713,-1.98865,0.240505,9.53123,
2.85888,0.417135,0.337824,-56.5659,0,0,-32.3016,36.634,14.9582,-0.103103,35.8802,15.3959,0.0438027,-0.0084627,0.0213195,0.133743,-1.819,0.394676,9.85811,
2.86388,0.415232,0.343601,-56.5276,0,0,-32.3016,36.6494,14.9728,-0.103011,35.8802,15.3959,0.0438027,-0.00641115,0.0209514,0.133383,-1.75565,0.424478,10.1377,
2.86888,0.413611,0.349144,-56.4893,0,0,-32.3016,36.6648,14.9874,-0.102914,35.8802,15.3959,0.0438027,-0.00652179,0.0196797,0.133655,-1.73982,0.343565,9.81059,
2.87388,0.411745,0.354621,-56.451,0,0,-32.3016,36.6801,15.0021,-0.102815,35.8802,15.3959,0.0438027,-0.00815593,0.0204857,0.1338,-1.78471,0.311229,9.71628,
2.87888,0.409721,0.360274,-56.4125,0,0,-32.3016,36.6955,15.0168,-0.102716,35.8802,15.3959,0.0438027,-0.00764631,0.0209021,0.134348,-1.70367,0.263862,9.9986,
2.88388,0.407899,0.365814,-56.3739,0,0,-32.3016,36.7108,15.0315,-0.102613,35.8802,15.3959,0.0438027,-0.00678129,0.0196931,0.1345,-1.82565,0.199638,10.1094,
2.88888,0.40583,0.371122,-56.3354,0,0,-32.3016,36.7261,15.0463,-0.102505,35.8802,15.3959,0.0438027,-0.00939142,0.0192757,0.134507,-1.75597,0.149906,9.92866,
2.89388,0.403376,0.376631,-56.2968,0,0,-32.3016,36.7414,15.0611,-0.10239,35.8802,15.3959,0.0438027,-0.00949804,0.0210899,0.13475,-1.59249,0.228286,10.1032,
2.89888,0.401207,0.38223,-56.2582,0,0,-32.3016,36.7567,15.076,-0.102269,35.8802,15.3959,0.0438027,-0.00743408,0.0198862,0.13447,-1.57701,0.158269,10.1701,
2.90388,0.399345,0.38742,-56.2196,0,0,-32.3016,36.772,15.0909,-0.102141,35.8802,15.3959,0.0438027,-0.0073697,0.0182303,0.134436,-1.80442,0.23799,9.89618,
2.90888,0.397234,0.392461,-56.181,0,0,-32.3016,36.7872,15.1058,-0.102008,35.8802,15.3959,0.0438027,-0.00920132,0.0188315,0.134549,-1.86713,0.521466,9.94807,
2.91388,0.394761,0.39765,-56.1424,0,0,-32.3016,36.8024,15.1208,-0.101869,35.8802,15.3959,0.0438027,-0.00992518,0.0192569,0.135238,-1.69523,0.684652,10.2626,
2.91888,0.392107,0.402621,-56.1036,0,0,-32.3016,36.8176,15.1358,-0.101722,35.8802,15.3959,0.0438027,-0.0104901,0.0173046,0.135076,-1.87015,0.428166,10.0587,
2.92388,0.389154,0.407131,-56.0649,0,0,-32.3016,36.8328,15.1508,-0.101569,35.8802,15.3959,0.0438027,-0.0120354,0.0160285,0.134975,-1.9264,0.100452,9.78714,
2.92888,0.385995,0.411535,-56.0261,0,0,-32.3016,36.848,15.1659,-0.101412,35.8802,15.3959,0.0438027,-0.0119549,0.0165442,0.135644,-1.97517,0.0909157,10.2418,
2.93388,0.383038,0.415906,-55.9873,0,0,-32.3016,36.8631,15.181,-0.101243,35.8802,15.3959,0.0438027,-0.0106477,0.0157908,0.134998,-1.75226,0.111442,10.6981,
2.93888,0.380384,0.419922,-55.9486,0,0,-32.3016,36.8782,15.1962,-0.101057,35.8802,15.3959,0.0438027,-0.00984572,0.014039,0.134631,-1.77195,0.114068,10.3853,
2.94388,0.377491,0.423588,-55.91,0,0,-32.3016,36.8933,15.2114,-0.100856,35.8802,15.3959,0.0438027,-0.0123412,0.0133433,0.134953,-1.85981,0.240617,10.01,
2.94888,0.374271,0.427323,-55.8712,0,0,-32.3016,36.9084,15.2266,-0.100646,35.8802,15.3959,0.0438027,-0.0121447,0.0145034,0.135623,-1.7258,0.378452,10.2064,
2.95388,0.371283,0.431032,-55.8323,0,0,-32.3016,36.9235,15.2419,-0.100427,35.8802,15.3959,0.0438027,-0.0107476,0.0131586,0.135703,-1.6802,0.2818,10.343,
2.95888,0.368154,0.434077,-55.7934,0,0,-32.3016,36.9385,15.2572,-0.100196,35.8802,15.3959,0.0438027,-0.0131502,0.00985477,0.13599,-1.96816,0.223536,10.0765,
2.96388,0.36429,0.436674,-55.7543,0,0,-32.3016,36.9535,15.2726,-0.0999558,35.8802,15.3959,0.0438027,-0.0159032,0.010015,0.136629,-2.01825,0.28871,10.238,
2.96888,0.3602,0.439191,-55.7152,0,0,-32.3016,36.9685,15.288,-0.0997031,35.8802,15.3959,0.0438027,-0.0147397,0.00928279,0.136658,-1.98778,0.391528,10.5845,
2.97388,0.356366,0.441262,-55.676,0,0,-32.3016,36.9835,15.3034,-0.0994352,35.8802,15.3959,0.0438027,-0.0141242,0.00688858,0.13655,-2.0472,0.262596,10.2084,
2.97888,0.352393,0.442882,-55.6368,0,0,-32.3016,36.9984,15.3189,-0.0991565,35.8802,15.3959,0.0438027,-0.0157201,0.00611141,0.136924,-2.24613,0.182707,9.88523,
2.98388,0.348197,0.444336,-55.5976,0,0,-32.3016,37.0133,15.3344,-0.098872,35.8802,15.3959,0.0438027,-0.015702,0.0057188,0.137121,-2.23806,0.203978,10.1213,
2.98888,0.344148,0.445596,-55.5583,0,0,-32.3016,37.0282,15.35,-0.0985803,35.8802,15.3959,0.0438027,-0.0146905,0.00472907,0.136856,-2.07203,0.166818,10.205,
2.99388,0.339967,0.446547,-55.5191,0,0,-32.3016,37.0431,15.3656,-0.0982803,35.8802,15.3959,0.0438027,-0.0166287,0.0035489,0.13702,-2.21811,0.214074,9.95029,
2.99888,0.335222,0.447359,-55.4798,0,0,-32.3016,37.0579,15.3813,-0.0979748,35.8802,15.3959,0.0438027,-0.018639,0.00373263,0.137028,-2.27906,0.28912,9.96217,
3.00388,0.330249,0.44816,-55.4405,0,0,-27.234,37.0727,15.397,-0.0976646,36.0804,15.7122,0.0367207,-0.0182236,0.00345502,0.137581,-2.28068,0.25332,10.0342,
3.00888,0.325449,0.448806,-55.4011,0,0,-27.234,37.0875,15.4127,-0.09735,36.0804,15.7122,0.0367207,-0.0174377,0.00262555,0.137486,-2.30726,0.156201,9.82871,
3.01388,0.320537,0.449252,-55.3616,0,0,-27.234,37.1023,15.4286,-0.097034,36.0804,15.7122,0.0367207,-0.0190125,0.00203881,0.137725,-2.47704,0.11038,9.69665,
3.01888,0.31536,0.449707,-55.3222,0,0,-27.234,37.117,15.4444,-0.0967184,36.0804,15.7122,0.0367207,-0.0192911,0.0026688,0.137417,-2.51168,0.102576,9.89091,
3.02388,0.310466,0.450102,-55.2829,0,0,-27.234,37.1317,15.4603,-0.0964013,36.0804,15.7122,0.0367207,-0.017035,0.00158653,0.137411,-2.55989,0.0737794,9.91372,
3.02888,0.305827,0.450284,-55.2435,0,0,-27.234,37.1463,15.4763,-0.0960838,36.0804,15.7122,0.0367207,-0.0175061,0.00116508,0.137239,-2.54495,-0.00152737,9.51312,
3.03388,0.300975,0.450523,-55.2042,0,0,-27.234,37.161,15.4923,-0.0957706,36.0804,15.7122,0.0367207,-0.0185284,0.00195768,0.137221,-2.54791,0.112336,9.52879,
3.03888,0.296091,0.450908,-55.1648,0,0,-27.234,37.1755,15.5084,-0.095462,36.0804,15.7122,0.0367207,-0.0177297,0.00215884,0.137637,-2.37269,0.115652,9.84518,
3.04388,0.291486,0.451121,-55.1254,0,0,-27.234,37.1901,15.5245,-0.0951545,36.0804,15.7122,0.0367207,-0.0165875,0.000739954,0.137681,-2.42136,0.0852905,9.77373,
3.04888,0.286862,0.45108,-55.086,0,0,-27.234,37.2046,15.5406,-0.0948493,36.0804,15.7122,0.0367207,-0.0178561,0.000360087,0.137494,-2.41395,0.0833906,9.4017,
3.05388,0.281922,0.451087,-55.0465,0,0,-27.234,37.2191,15.5568,-0.0945512,36.0804,15.7122,0.0367207,-0.0188009,0.00106048,0.137861,-2.31141,0.163931,9.4562,
3.05888,0.276972,0.451114,-55.007,0,0,-27.234,37.2336,15.5731,-0.0942607,36.0804,15.7122,0.0367207,-0.0179309,0.000471398,0.13772,-2.31652,0.0698492,9.64049,
3.06388,0.272337,0.450771,-54.9676,0,0,-23.8926,37.248,15.5894,-0.0939765,36.2563,16.0536,0.0305763,-0.0165915,-0.00154831,0.137371,-2.42043,-0.0803173,9.41671,
3.06888,0.267877,0.450222,-54.9282,0,0,-23.8926,37.2624,15.6057,-0.0936997,36.2563,16.0536,0.0305763,-0.0167078,-0.000989735,0.137673,-2.26712,-0.0178441,9.49942,
3.07388,0.263515,0.449813,-54.8888,0,0,-23.8926,37.2767,15.6221,-0.093429,36.2563,16.0536,0.0305763,-0.0159095,-0.000586398,0.137808,-2.2403,0.0987016,9.79189,
3.07888,0.259305,0.44925,-54.8494,0,0,-23.8926,37.2911,15.6386,-0.0931614,36.2563,16.0536,0.0305763,-0.0156416,-0.00208877,0.137481,-2.38182,0.0450201,9.5892,
3.08388,0.254995,0.44834,-54.81,0,0,-23.8926,37.3053,15.6551,-0.0929,36.2563,16.0536,0.0305763,-0.0165945,-0.00302888,0.137439,-2.20973,0.022985,9.19988,
3.08888,0.250557,0.447376,-54.7705,0,0,-23.8926,37.3196,15.6716,-0.0926493,36.2563,16.0536,0.0305763,-0.0165449,-0.0024844,0.138151,-2.03166,0.166986,9.46721,
3.09388,0.246365,0.44654,-54.7309,0,0,-23.8926,37.3338,15.6882,-0.0924059,36.2563,16.0536,0.0305763,-0.0148765,-0.00215583,0.13835,-1.97634,0.0339933,9.88876,
3.09888,0.242358,0.445371,-54.6913,0,0,-23.8926,37.3481,15.7048,-0.0921643,36.2563,16.0536,0.0305763,-0.0152557,-0.00482161,0.138298,-2.2193,-0.134874,9.62993,
3.10388,0.238117,0.443811,-54.6516,0,0,-23.8926,37.3622,15.7214,-0.0919278,36.2563,16.0536,0.0305763,-0.0164976,-0.00491414,0.138487,-1.83759,-0.10021,9.21099,
3.10888,0.233724,0.442487,-54.6119,0,0,-23.8926,37.3764,15.7381,-0.0917006,36.2563,16.0536,0.0305763,-0.0163145,-0.00318144,0.139184,-1.78477,0.167154,9.65171,
3.11388,0.229701,0.441041,-54.572,0,0,-23.8926,37.3905,15.7548,-0.0914787,36.2563,16.0536,0.0305763,-0.013924,-0.00578821,0.139401,-2.01099,0.0265799,9.81528,
3.11888,0.226022,0.439098,-54.532,0,0,-23.8926,37.4046,15.7716,-0.0912607,36.2563,16.0536,0.0305763,-0.0139039,-0.00666428,0.139709,-1.90923,-0.133347,9.28095,
3.12388,0.222137,0.437205,-54.4919,0,0,-23.8926,37.4187,15.7884,-0.0910531,36.2563,16.0536,0.0305763,-0.0153556,-0.00545662,0.140092,-1.48276,0.0506081,9.13987,
3.12888,0.218298,0.435517,-54.4518,0,0,-23.8926,37.4327,15.8052,-0.0908574,36.2563,16.0536,0.0305763,-0.0135794,-0.00525344,0.140189,-1.54367,0.182651,9.73996,
3.13388,0.214992,0.433671,-54.4116,0,0,-23.8926,37.4467,15.8221,-0.0906656,36.2563,16.0536,0.0305763,-0.0116291,-0.00657208,0.140328,-1.67025,-0.00545755,9.92758,
3.13888,0.211755,0.431742,-54.3713,0,0,-23.8926,37.4607,15.8389,-0.0904737,36.2563,16.0536,0.0305763,-0.0130986,-0.00584621,0.141246,-1.40984,-0.0360236,9.63699,
3.14388,0.208129,0.430052,-54.3306,0,0,-23.8926,37.4747,15.8559,-0.0902841,36.2563,16.0536,0.0305763,-0.0143488,-0.0049185,0.14242,-1.56082,0.11418,9.61108,
3.14888,0.204422,0.428352,-54.2899,0,0,-23.8926,37.4887,15.8728,-0.0900981,36.2563,16.0536,0.0305763,-0.0136605,-0.00591896,0.142001,-1.80788,0.00445172,9.75551,
3.15388,0.200832,0.426547,-54.2492,0,0,-23.8926,37.5026,15.8898,-0.0899151,36.2563,16.0536,0.0305763,-0.0135254,-0.00567622,0.142508,-1.64609,0.0181794,9.60557,
3.15888,0.197208,0.424922,-54.2082,0,0,-22.4015,37.5165,15.9068,-0.0897352,36.4007,16.379,0.0563731,-0.0138942,-0.00467978,0.143359,-1.52772,0.181086,9.70734,
3.16388,0.19362,0.423557,-54.1671,0,0,-22.4015,37.5304,15.9238,-0.0895563,36.4007,16.379,0.0563731,-0.0132786,-0.00386674,0.14363,-1.56367,0.127982,10.0255,
3.16888,0.190278,0.422204,-54.126,0,0,-22.4015,37.5443,15.9409,-0.0893753,36.4007,16.379,0.0563731,-0.0121735,-0.0046191,0.143629,-1.42764,-0.142343,9.77231,
3.17388,0.186991,0.420897,-54.0848,0,0,-22.4015,37.5581,15.958,-0.0891963,36.4007,16.379,0.0563731,-0.012893,-0.0035603,0.143702,-1.34718,-0.040736,9.30771,
3.17888,0.183472,0.420093,-54.0435,0,0,-22.4015,37.572,15.9751,-0.0890245,36.4007,16.379,0.0563731,-0.0137909,-0.00112083,0.144835,-1.3946,0.234786,9.65323,
3.18388,0.17986,0.419624,-54.0019,0,0,-22.4015,37.5858,15.9923,-0.0888554,36.4007,16.379,0.0563731,-0.0135502,-0.00123147,0.145815,-1.49021,0.258461,10.1561,
3.18888,0.176417,0.419051,-53.9601,0,0,-22.4015,37.5996,16.0095,-0.0886828,36.4007,16.379,0.0563731,-0.0126262,-0.00186112,0.14577,-1.51629,0.077039,9.79014,
3.19388,0.172831,0.418562,-53.9182,0,0,-22.4015,37.6134,16.0267,-0.0885101,36.4007,16.379,0.0563731,-0.0145399,-0.0006615,0.14636,-1.61089,0.0914373,9.48312,
3.19888,0.168865,0.418355,-53.8763,0,0,-22.4015,37.6271,16.0439,-0.0883415,36.4007,16.379,0.0563731,-0.0152873,8.71718e-05,0.146168,-1.70065,0.104569,9.76518,
3.20388,0.16507,0.418217,-53.8345,0,0,-22.4015,37.6409,16.0612,-0.0881753,36.4007,16.379,0.0563731,-0.0133383,-0.000196807,0.145847,-1.78885,-0.0439584,9.80707,
3.20888,0.161436,0.418007,-53.7926,0,0,-22.4015,37.6546,16.0785,-0.0880119,36.4007,16.379,0.0563731,-0.0141678,-0.000438541,0.146617,-1.7648,-0.00501052,9.35558,
3.21388,0.157634,0.418009,-53.7505,0,0,-22.4015,37.6683,16.0959,-0.0878564,36.4007,16.379,0.0563731,-0.0145181,0.00127003,0.147114,-1.31682,0.144634,9.42061,
3.21888,0.154227,0.418178,-53.7084,0,0,-22.4015,37.6819,16.1133,-0.0877087,36.4007,16.379,0.0563731,-0.0114138,0.000709109,0.147017,-1.49734,0.164714,9.74216,
3.22388,0.151368,0.418133,-53.6663,0,0,-22.4015,37.6956,16.1307,-0.0875658,36.4007,16.379,0.0563731,-0.0106899,-0.000235699,0.147054,-1.78214,0.00914559,9.52329,
3.22888,0.148314,0.41805,-53.6241,0,0,-22.4015,37.7092,16.1481,-0.0874297,36.4007,16.379,0.0563731,-0.0127801,0.000425465,0.147664,-1.68752,0.053104,9.3041,
3.23388,0.144828,0.418192,-53.5817,0,0,-22.4015,37.7228,16.1656,-0.087303,36.4007,16.379,0.0563731,-0.0137118,0.00131998,0.147824,-1.60238,0.253748,9.56805,
3.23888,0.141249,0.418307,-53.5394,0,0,-22.4015,37.7364,16.1831,-0.0871829,36.4007,16.379,0.0563731,-0.0134308,0.000220276,0.147553,-1.82033,0.225604,9.69766,
3.24388,0.137826,0.417973,-53.4971,0,0,-22.4015,37.7499,16.2006,-0.087068,36.4007,16.379,0.0563731,-0.0126268,-0.00183262,0.148168,-1.99648,0.0834838,9.37777,
3.24888,0.134628,0.417399,-53.4546,0,0,-22.4015,37.7635,16.2182,-0.0869625,36.4007,16.379,0.0563731,-0.0118601,-0.00147086,0.14845,-1.84413,0.0700355,9.23974,
3.25388,0.131637,0.41702,-53.4121,0,0,-22.4015,37.777,16.2359,-0.0868686,36.4007,16.379,0.0563731,-0.0111815,-0.00048548,0.148225,-1.77305,0.140686,9.46617,
3.25888,0.128905,0.41643,-53.3697,0,0,-18.8219,37.7904,16.2535,-0.0867842,36.5423,16.7219,0.0557069,-0.0100452,-0.00296049,0.147708,-1.8438,0.115857,9.50444,
3.26388,0.126396,0.415362,-53.3273,0,0,-18.8219,37.8039,16.2712,-0.0867079,36.5423,16.7219,0.0557069,-0.00962242,-0.00383254,0.148279,-1.83802,0.0975467,9.40122,
3.26888,0.124096,0.414297,-53.2847,0,0,-18.8219,37.8173,16.2889,-0.0866392,36.5423,16.7219,0.0557069,-0.00858106,-0.00295412,0.14883,-1.8562,0.129733,9.67342,
3.27388,0.122094,0.413319,-53.2422,0,0,-18.8219,37.8307,16.3067,-0.0865738,36.5423,16.7219,0.0557069,-0.00754438,-0.0032381,0.148316,-2.00683,-0.0508316,9.90357,
3.27888,0.119905,0.412052,-53.1998,0,0,-18.8219,37.8441,16.3245,-0.0865078,36.5423,16.7219,0.0557069,-0.00986785,-0.00498019,0.147834,-2.11343,-0.236724,9.81016,
3.28388,0.117085,0.410639,-53.1574,0,0,-18.8219,37.8575,16.3424,-0.0864404,36.5423,16.7219,0.0557069,-0.0119472,-0.0042684,0.148059,-2.05632,0.017006,9.87299,
3.28888,0.114221,0.409468,-53.115,0,0,-18.8219,37.8708,16.3602,-0.0863696,36.5423,16.7219,0.0557069,-0.0101589,-0.00331018,0.147755,-1.97183,0.139847,10.1697,
3.29388,0.111889,0.408222,-53.0727,0,0,-18.8219,37.8841,16.3782,-0.0862932,36.5423,16.7219,0.0557069,-0.00823505,-0.00480551,0.147894,-2.23123,-0.0100583,9.87593,
3.29888,0.109579,0.406675,-53.0303,0,0,-18.8219,37.8973,16.3961,-0.0862153,36.5423,16.7219,0.0557069,-0.00999492,-0.00542678,0.147747,-2.10084,-0.0613742,9.49027,
3.30388,0.107007,0.405249,-52.988,0,0,-18.8219,37.9105,16.4141,-0.08614,36.5423,16.7219,0.0557069,-0.0100559,-0.00397168,0.147756,-1.96986,0.104364,9.91073,
3.30888,0.104869,0.404054,-52.9457,0,0,-18.8219,37.9237,16.4322,-0.0860615,36.5423,16.7219,0.0557069,-0.00695296,-0.00382114,0.147521,-1.97936,0.143982,10.3744,
3.31388,0.103155,0.402886,-52.9035,0,0,-18.8219,37.9369,16.4503,-0.0859733,36.5423,16.7219,0.0557069,-0.00708606,-0.00380035,0.147261,-2.06033,-0.0391901,10.0853,
3.31888,0.10102,0.402049,-52.8612,0,0,-18.8219,37.95,16.4684,-0.0858785,36.5423,16.7219,0.0557069,-0.00989232,-0.00151377,0.147738,-1.99424,0.175722,9.7012,
3.32388,0.0983311,0.401862,-52.819,0,0,-18.8219,37.9632,16.4866,-0.0857834,36.5423,16.7219,0.0557069,-0.0109484,0.000717156,0.146921,-1.96055,0.276566,9.73916,
3.32888,0.0956137,0.402162,-52.777,0,0,-18.8219,37.9762,16.5048,-0.0856903,36.5423,16.7219,0.0557069,-0.0100818,0.00187721,0.146599,-1.98899,0.219047,9.68708,
3.33388,0.0929173,0.402482,-52.7349,0,0,-18.8219,37.9893,16.523,-0.0856005,36.5423,16.7219,0.0557069,-0.0108053,0.000835508,0.14711,-2.04243,0.0568479,9.52741,
3.33888,0.0902207,0.402896,-52.6927,0,0,-18.8219,38.0023,16.5413,-0.0855151,36.5423,16.7219,0.0557069,-0.0100905,0.00253201,0.147323,-1.90005,0.0931881,9.75065,
3.34388,0.0879518,0.403537,-52.6505,0,0,-18.8219,38.0153,16.5596,-0.0854306,36.5423,16.7219,0.0557069,-0.00782166,0.00239957,0.147147,-2.09169,0.0378862,10.0118,
3.34888,0.0860971,0.404023,-52.6085,0,0,-18.8219,38.0283,16.578,-0.0853447,36.5423,16.7219,0.0557069,-0.00719536,0.00143599,0.146425,-2.08065,-0.129696,9.62649,
3.35388,0.0840862,0.404671,-52.5666,0,0,-18.8219,38.0413,16.5964,-0.0852621,36.5423,16.7219,0.0557069,-0.00890594,0.00352375,0.145868,-1.7722,0.147,9.40165,
3.35888,0.0819165,0.405865,-52.5248,0,0,-17.5381,38.0542,16.6148,-0.0851854,36.6621,17.0727,0.0539061,-0.0083068,0.00523299,0.146068,-1.67143,0.361409,9.81681,
3.36388,0.0800694,0.407184,-52.4829,0,0,-17.5381,38.0671,16.6333,-0.0851105,36.6621,17.0727,0.0539061,-0.00666227,0.00439078,0.146184,-1.78009,0.191573,9.86205,
3.36888,0.0781235,0.408304,-52.4411,0,0,-17.5381,38.08,16.6518,-0.0850374,36.6621,17.0727,0.0539061,-0.0090025,0.00383321,0.14604,-1.86641,0.0600889,9.35342,
3.37388,0.0753989,0.409721,-52.3992,0,0,-17.5381,38.0928,16.6704,-0.0849726,36.6621,17.0727,0.0539061,-0.0121072,0.00644971,0.146482,-1.39425,0.262018,9.30563,
3.37888,0.072392,0.411812,-52.3573,0,0,-17.5381,38.1057,16.689,-0.0849165,36.6621,17.0727,0.0539061,-0.0109823,0.00852473,0.146057,-1.46126,0.259262,9.83426,
3.38388,0.0699436,0.414066,-52.3155,0,0,-17.5381,38.1185,16.7076,-0.0848642,36.6621,17.0727,0.0539061,-0.00820991,0.00757355,0.145222,-1.47687,-0.112578,9.62038,
3.38888,0.0679121,0.416389,-52.2739,0,0,-17.5381,38.1313,16.7262,-0.0848182,36.6621,17.0727,0.0539061,-0.00808083,0.00899412,0.145638,-1.46465,-0.114944,9.10718,
3.39388,0.0659068,0.419189,-52.2322,0,0,-17.5381,38.1441,16.7449,-0.0847856,36.6621,17.0727,0.0539061,-0.00804227,0.0108938,0.14552,-1.36457,0.144988,9.22907,
3.39888,0.0639411,0.422059,-52.1905,0,0,-17.5381,38.1568,16.7636,-0.0847653,36.6621,17.0727,0.0539061,-0.00781529,0.00946887,0.145209,-1.70203,0.452641,9.657,
3.40388,0.0618421,0.424391,-52.1489,0,0,-17.5381,38.1696,16.7823,-0.0847534,36.6621,17.0727,0.0539061,-0.00898439,0.00713199,0.145299,-1.78019,0.44845,9.30175,
3.40888,0.0594163,0.426465,-52.1072,0,0,-17.5381,38.1823,16.8011,-0.0847536,36.6621,17.0727,0.0539061,-0.0101126,0.00765268,0.14583,-1.72591,0.586025,8.99952,
3.41388,0.0570053,0.428752,-52.0654,0,0,-17.5381,38.195,16.8199,-0.0847704,36.6621,17.0727,0.0539061,-0.00889689,0.0086119,0.145859,-1.54702,0.299178,9.22449,
3.41888,0.0551921,0.430917,-52.0237,0,0,-17.5381,38.2077,16.8387,-0.084803,36.6621,17.0727,0.0539061,-0.00594579,0.00678632,0.145248,-1.59742,-0.0822358,9.21449,
3.42388,0.0537715,0.432774,-51.9821,0,0,-17.5381,38.2204,16.8576,-0.0848519,36.6621,17.0727,0.0539061,-0.00616003,0.00645909,0.145095,-1.53307,-0.0487082,8.9358,
3.42888,0.0523125,0.43463,-51.9406,0,0,-17.5381,38.233,16.8765,-0.0849187,36.6621,17.0727,0.0539061,-0.00622138,0.00676218,0.144938,-1.39765,0.356603,9.24947,
3.43388,0.0511457,0.436587,-51.8991,0,0,-17.5381,38.2456,16.8954,-0.0850001,36.6621,17.0727,0.0539061,-0.00412758,0.00716519,0.144812,-1.43738,0.404287,9.41893,
3.43888,0.0503498,0.438376,-51.8575,0,0,-17.5381,38.2582,16.9144,-0.0850947,36.6621,17.0727,0.0539061,-0.00364244,0.00558268,0.145092,-1.66638,0.225138,9.00773,
3.44388,0.0493318,0.439937,-51.816,0,0,-17.5381,38.2708,16.9334,-0.0852078,36.6621,17.0727,0.0539061,-0.00568863,0.00556659,0.145106,-1.74088,0.102427,8.77945,
3.44888,0.048038,0.441793,-51.7744,0,0,-17.5381,38.2834,16.9524,-0.0853418,36.6621,17.0727,0.0539061,-0.00557899,0.00763491,0.145355,-1.84273,0.119042,9.28,
3.45388,0.0469992,0.443905,-51.7328,0,0,-17.5381,38.296,16.9715,-0.0854901,36.6621,17.0727,0.0539061,-0.00391502,0.00735294,0.144674,-1.87233,-0.00709668,9.56805,
3.45888,0.0461053,0.445772,-51.6914,0,0,-17.5381,38.3085,16.9906,-0.0856482,36.6621,17.0727,0.0539061,-0.00457082,0.00591192,0.144524,-2.12122,0.0525452,9.18949,
